; rcp45 from v25
; hectordata 0.0.0.9000
; commit 145b6becda72a60
; date Wed Feb  1 17:42:56 2023
; UNITS:, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
2330,3.8621,0.0319,0.157,0.0513,4.947,1.227,0.174,6.02,27.067,157.813,0,3511.082,268.77994,477.2996,0.308,0.041,0.058,23.4301,403.4768,35.4917,0.0602,0.8332,83.35026,81.66828,10.48414,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.69272,0.004,0.179,0,9.2e-4,0
2331,3.8621,0.0319,0.157,0.0513,4.947,1.227,0.174,6.021,27.07,157.82,0,3511.082,268.79063,477.2996,0.308,0.041,0.058,23.43062,403.48577,35.49249,0.0602,0.83322,83.352112,81.670096,10.484378,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.691134,0.004,0.179,0,9.2e-4,0
2332,3.8621,0.0319,0.157,0.0513,4.948,1.227,0.174,6.021,27.072,157.827,0,3511.082,268.80132,477.2996,0.308,0.041,0.058,23.43114,403.49474,35.49328,0.0602,0.83324,83.353964,81.671912,10.484616,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.689548,0.004,0.179,0,9.2e-4,0
2333,3.8621,0.0319,0.157,0.0513,4.948,1.227,0.174,6.022,27.074,157.834,0,3511.082,268.812,477.2996,0.308,0.041,0.058,23.43166,403.50371,35.49407,0.0602,0.83326,83.355816,81.673728,10.484854,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.687962,0.004,0.179,0,9.2e-4,0
2334,3.8621,0.0319,0.157,0.0513,4.948,1.227,0.174,6.022,27.076,157.841,0,3511.082,268.82269,477.2996,0.308,0.041,0.058,23.43218,403.51268,35.49486,0.0602,0.83328,83.357668,81.675544,10.485092,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.686376,0.004,0.179,0,9.2e-4,0
2335,3.8621,0.0319,0.157,0.0513,4.949,1.227,0.174,6.023,27.079,157.848,0,3511.082,268.83338,477.2996,0.308,0.041,0.058,23.4327,403.52165,35.49565,0.0602,0.8333,83.35952,81.67736,10.48533,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.68479,0.004,0.179,0,9.2e-4,0
2336,3.8621,0.0319,0.157,0.0513,4.949,1.227,0.174,6.023,27.081,157.855,0,3511.082,268.84407,477.2996,0.308,0.041,0.058,23.43322,403.53062,35.49644,0.0602,0.83332,83.361372,81.679176,10.485568,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.683204,0.004,0.179,0,9.2e-4,0
2337,3.8621,0.0319,0.157,0.0513,4.95,1.227,0.174,6.024,27.083,157.862,0,3511.082,268.85476,477.2996,0.308,0.041,0.058,23.43374,403.53959,35.49723,0.0602,0.83334,83.363224,81.680992,10.485806,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.681618,0.004,0.179,0,9.2e-4,0
2338,3.8621,0.0319,0.157,0.0513,4.95,1.227,0.174,6.024,27.085,157.869,0,3511.082,268.86544,477.2996,0.308,0.041,0.058,23.43426,403.54856,35.49802,0.0602,0.83336,83.365076,81.682808,10.486044,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.680032,0.004,0.179,0,9.2e-4,0
2339,3.8621,0.0319,0.157,0.0513,4.951,1.228,0.174,6.025,27.088,157.876,0,3511.082,268.87613,477.2996,0.308,0.041,0.058,23.43478,403.55753,35.49881,0.0602,0.83338,83.366928,81.684624,10.486282,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.678446,0.004,0.179,0,9.2e-4,0
2340,3.8621,0.0319,0.157,0.0513,4.951,1.228,0.174,6.025,27.09,157.883,0,3511.082,268.88682,477.2996,0.308,0.041,0.058,23.4353,403.5665,35.4996,0.0602,0.8334,83.36878,81.68644,10.48652,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.67686,0.004,0.179,0,9.2e-4,0
2341,3.8621,0.0319,0.157,0.0513,4.951,1.228,0.174,6.026,27.092,157.89,0,3511.082,268.89751,477.2996,0.308,0.041,0.058,23.43582,403.57547,35.50039,0.0602,0.83342,83.370632,81.688256,10.486758,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.675274,0.004,0.179,0,9.2e-4,0
2342,3.8621,0.0319,0.157,0.0513,4.952,1.228,0.174,6.026,27.094,157.896,0,3511.082,268.9082,477.2996,0.308,0.041,0.058,23.43634,403.58444,35.50118,0.0602,0.83344,83.372484,81.690072,10.486996,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.673688,0.004,0.179,0,9.2e-4,0
2343,3.8621,0.0319,0.157,0.0513,4.952,1.228,0.174,6.027,27.096,157.903,0,3511.082,268.91888,477.2996,0.308,0.041,0.058,23.43686,403.59341,35.50197,0.0602,0.83346,83.374336,81.691888,10.487234,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.672102,0.004,0.179,0,9.2e-4,0
2344,3.8621,0.0319,0.157,0.0513,4.953,1.228,0.174,6.027,27.098,157.91,0,3511.082,268.92957,477.2996,0.308,0.041,0.058,23.43738,403.60238,35.50276,0.0602,0.83348,83.376188,81.693704,10.487472,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.670516,0.004,0.179,0,9.2e-4,0
2345,3.8621,0.0319,0.157,0.0513,4.953,1.228,0.174,6.028,27.101,157.917,0,3511.082,268.94026,477.2996,0.308,0.041,0.058,23.4379,403.61135,35.50355,0.0602,0.8335,83.37804,81.69552,10.48771,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.66893,0.004,0.179,0,9.2e-4,0
2346,3.8621,0.0319,0.157,0.0513,4.953,1.228,0.174,6.028,27.103,157.924,0,3511.082,268.95095,477.2996,0.308,0.041,0.058,23.43842,403.62032,35.50434,0.0602,0.83352,83.379892,81.697336,10.487948,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.667344,0.004,0.179,0,9.2e-4,0
2347,3.8621,0.0319,0.157,0.0513,4.954,1.228,0.174,6.029,27.105,157.93,0,3511.082,268.96164,477.2996,0.308,0.041,0.058,23.43894,403.62929,35.50513,0.0602,0.83354,83.381744,81.699152,10.488186,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.665758,0.004,0.179,0,9.2e-4,0
2348,3.8621,0.0319,0.157,0.0513,4.954,1.228,0.174,6.029,27.107,157.937,0,3511.082,268.97232,477.2996,0.308,0.041,0.058,23.43946,403.63826,35.50592,0.0602,0.83356,83.383596,81.700968,10.488424,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.664172,0.004,0.179,0,9.2e-4,0
2349,3.8621,0.0319,0.157,0.0513,4.954,1.229,0.174,6.03,27.109,157.944,0,3511.082,268.98301,477.2996,0.308,0.041,0.058,23.43998,403.64723,35.50671,0.0602,0.83358,83.385448,81.702784,10.488662,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.662586,0.004,0.179,0,9.2e-4,0
2350,3.8621,0.0319,0.157,0.0513,4.955,1.229,0.174,6.03,27.111,157.951,0,3511.082,268.9937,477.2996,0.308,0.041,0.058,23.4405,403.6562,35.5075,0.0602,0.8336,83.3873,81.7046,10.4889,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.661,0.004,0.179,0,9.2e-4,0
2351,3.8621,0.0319,0.157,0.051304,4.955,1.229,0.174,6.031,27.113,157.957,0,3511.082,269.00281,477.2996,0.308,0.041,0.058,23.440943999999998,403.66384,35.508172,0.0602,0.833618,83.388878,81.706144,10.489098,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.659886,0.004,0.179,0,9.2e-4,0
2352,3.8621,0.0319,0.157,0.051308,4.956,1.229,0.174,6.031,27.116,157.964,0,3511.082,269.01192,477.2996,0.308,0.041,0.058,23.441388,403.67149,35.508844,0.0602,0.833636,83.390456,81.707688,10.489296,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.658772,0.004,0.179,0,9.2e-4,0
2353,3.8621,0.0319,0.157,0.051312,4.956,1.229,0.174,6.032,27.118,157.97,0,3511.082,269.02102,477.2996,0.308,0.041,0.058,23.441832,403.67913,35.509516,0.0602,0.833654,83.392034,81.709232,10.489494,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.657658,0.004,0.179,0,9.2e-4,0
2354,3.8621,0.0319,0.157,0.051316,4.956,1.229,0.174,6.032,27.12,157.977,0,3511.082,269.03013,477.2996,0.308,0.041,0.058,23.442276,403.68678,35.510188,0.0602,0.833672,83.393612,81.710776,10.489692,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.656544,0.004,0.179,0,9.2e-4,0
2355,3.8621,0.0319,0.157,0.05132,4.957,1.229,0.174,6.033,27.122,157.984,0,3511.082,269.03924,477.2996,0.308,0.041,0.058,23.44272,403.69442,35.51086,0.0602,0.83369,83.39519,81.71232,10.48989,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.65543,0.004,0.179,0,9.2e-4,0
2356,3.8621,0.0319,0.157,0.051324,4.957,1.229,0.174,6.033,27.124,157.99,0,3511.082,269.04835,477.2996,0.308,0.041,0.058,23.443164,403.70206,35.511532,0.0602,0.833708,83.396768,81.713864,10.490088,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.654316,0.004,0.179,0,9.2e-4,0
2357,3.8621,0.0319,0.157,0.051328,4.958,1.229,0.174,6.033,27.126,157.997,0,3511.082,269.05746,477.2996,0.308,0.041,0.058,23.443608,403.70971,35.512204,0.0602,0.833726,83.398346,81.715408,10.490286,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.653202,0.004,0.179,0,9.2e-4,0
2358,3.8621,0.0319,0.157,0.051332,4.958,1.229,0.174,6.034,27.128,158.003,0,3511.082,269.06656,477.2996,0.308,0.041,0.058,23.444052,403.71735,35.512876,0.0602,0.833744,83.399924,81.716952,10.490484,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.652088,0.004,0.179,0,9.2e-4,0
2359,3.8621,0.0319,0.157,0.051336,4.958,1.229,0.174,6.034,27.13,158.01,0,3511.082,269.07567,477.2996,0.308,0.041,0.058,23.444496,403.725,35.513548,0.0602,0.833762,83.401502,81.718496,10.490682,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.650974,0.004,0.179,0,9.2e-4,0
2360,3.8621,0.0319,0.157,0.05134,4.959,1.23,0.174,6.035,27.132,158.016,0,3511.082,269.08478,477.2996,0.308,0.041,0.058,23.44494,403.73264,35.51422,0.0602,0.83378,83.40308,81.72004,10.49088,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.64986,0.004,0.179,0,9.2e-4,0
2361,3.8621,0.0319,0.157,0.051344,4.959,1.23,0.174,6.035,27.134,158.023,0,3511.082,269.09389,477.2996,0.308,0.041,0.058,23.445384,403.74028,35.514892,0.0602,0.833798,83.404658,81.721584000000007,10.491078,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.648746,0.004,0.179,0,9.2e-4,0
2362,3.8621,0.0319,0.157,0.051348,4.959,1.23,0.174,6.036,27.136,158.029,0,3511.082,269.103,477.2996,0.308,0.041,0.058,23.445828,403.74793,35.515564,0.0602,0.833816,83.406236,81.723128,10.491276,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.647632,0.004,0.179,0,9.2e-4,0
2363,3.8621,0.0319,0.157,0.051352,4.96,1.23,0.174,6.036,27.138,158.035,0,3511.082,269.1121,477.2996,0.308,0.041,0.058,23.446272,403.75557,35.516236,0.0602,0.833834,83.407814,81.724672,10.491474,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.646518,0.004,0.179,0,9.2e-4,0
2364,3.8621,0.0319,0.157,0.051356,4.96,1.23,0.174,6.037,27.14,158.042,0,3511.082,269.12121,477.2996,0.308,0.041,0.058,23.446716,403.76322,35.516908,0.0602,0.833852,83.409392,81.726216,10.491672,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.645404,0.004,0.179,0,9.2e-4,0
2365,3.8621,0.0319,0.157,0.05136,4.961,1.23,0.174,6.037,27.142,158.048,0,3511.082,269.13032,477.2996,0.308,0.041,0.058,23.44716,403.77086,35.51758,0.0602,0.83387,83.41097,81.72776,10.49187,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.64429,0.004,0.179,0,9.2e-4,0
2366,3.8621,0.0319,0.158,0.051364,4.961,1.23,0.174,6.038,27.144,158.055,0,3511.082,269.13943,477.2996,0.308,0.041,0.058,23.447604,403.7785,35.518252,0.0602,0.833888,83.412548,81.729304,10.492068,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.643176,0.004,0.179,0,9.2e-4,0
2367,3.8621,0.0319,0.158,0.051368,4.961,1.23,0.174,6.038,27.147,158.061,0,3511.082,269.14854,477.2996,0.308,0.041,0.058,23.448048,403.78615,35.518924,0.0602,0.833906,83.414126,81.730848,10.492266,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.642062,0.004,0.179,0,9.2e-4,0
2368,3.8621,0.0319,0.158,0.051372,4.962,1.23,0.174,6.038,27.149,158.067,0,3511.082,269.15764,477.2996,0.308,0.041,0.058,23.448492,403.79379,35.519596,0.0602,0.833924,83.415704,81.732392,10.492464,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.640948,0.004,0.179,0,9.2e-4,0
2369,3.8621,0.0319,0.158,0.051376,4.962,1.23,0.174,6.039,27.151,158.073,0,3511.082,269.16675,477.2996,0.308,0.041,0.058,23.448936,403.80144,35.520268,0.0602,0.833942,83.417282,81.733936,10.492662,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.639834,0.004,0.179,0,9.2e-4,0
2370,3.8621,0.0319,0.158,0.05138,4.962,1.23,0.174,6.039,27.153,158.08,0,3511.082,269.17586,477.2996,0.308,0.041,0.058,23.44938,403.80908,35.52094,0.0602,0.83396,83.41886,81.73548,10.49286,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.63872,0.004,0.179,0,9.2e-4,0
2371,3.8621,0.0319,0.158,0.051384,4.963,1.231,0.174,6.04,27.155,158.086,0,3511.082,269.18497,477.2996,0.308,0.041,0.058,23.449824,403.81672,35.521612,0.0602,0.833978,83.420438,81.737024,10.493058,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.637606,0.004,0.179,0,9.2e-4,0
2372,3.8621,0.0319,0.158,0.051388,4.963,1.231,0.174,6.04,27.157,158.092,0,3511.082,269.19408,477.2996,0.308,0.041,0.058,23.450268,403.82437,35.522284,0.0602,0.833996,83.422016,81.738568,10.493256,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.636492,0.004,0.179,0,9.2e-4,0
2373,3.8621,0.0319,0.158,0.051392,4.963,1.231,0.174,6.041,27.158,158.098,0,3511.082,269.20318,477.2996,0.308,0.041,0.058,23.450712,403.83201,35.522956,0.0602,0.834014,83.423594,81.740112,10.493454,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.635378,0.004,0.179,0,9.2e-4,0
2374,3.8621,0.0319,0.158,0.051396,4.964,1.231,0.174,6.041,27.16,158.105,0,3511.082,269.21229,477.2996,0.308,0.041,0.058,23.451156,403.83966,35.523628,0.0602,0.834032,83.425172,81.741656,10.493652,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.634264,0.004,0.179,0,9.2e-4,0
2375,3.8621,0.0319,0.158,0.0514,4.964,1.231,0.174,6.042,27.162,158.111,0,3511.082,269.2214,477.2996,0.308,0.041,0.058,23.4516,403.8473,35.5243,0.0602,0.83405,83.42675,81.7432,10.49385,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.63315,0.004,0.179,0,9.2e-4,0
2376,3.8621,0.0319,0.158,0.051404,4.965,1.231,0.174,6.042,27.164,158.117,0,3511.082,269.23051,477.2996,0.308,0.041,0.058,23.452044,403.85494,35.524972,0.0602,0.834068,83.428328,81.744744,10.494048,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.632036,0.004,0.179,0,9.2e-4,0
2377,3.8621,0.0319,0.158,0.051408,4.965,1.231,0.174,6.042,27.166,158.123,0,3511.082,269.23962,477.2996,0.308,0.041,0.058,23.452488,403.86259,35.525644,0.0602,0.834086,83.429906,81.746288,10.494246,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.630922,0.004,0.179,0,9.2e-4,0
2378,3.8621,0.0319,0.158,0.051412,4.965,1.231,0.174,6.043,27.168,158.129,0,3511.082,269.24872,477.2996,0.308,0.041,0.058,23.452932,403.87023,35.526316,0.0602,0.834104,83.431484,81.747832,10.494444,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.629808,0.004,0.179,0,9.2e-4,0
2379,3.8621,0.0319,0.158,0.051416,4.966,1.231,0.174,6.043,27.17,158.135,0,3511.082,269.25783,477.2996,0.308,0.041,0.058,23.453376,403.87788,35.526988,0.0602,0.834122,83.433062,81.749376,10.494642,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.628694,0.004,0.179,0,9.2e-4,0
2380,3.8621,0.0319,0.158,0.05142,4.966,1.231,0.174,6.044,27.172,158.141,0,3511.082,269.26694,477.2996,0.308,0.041,0.058,23.45382,403.88552,35.52766,0.0602,0.83414,83.43464,81.75092,10.49484,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.62758,0.004,0.179,0,9.2e-4,0
2381,3.8621,0.0319,0.158,0.051424,4.966,1.231,0.174,6.044,27.174,158.148,0,3511.082,269.27605,477.2996,0.308,0.041,0.058,23.454264,403.89316,35.528332,0.0602,0.834158,83.436218,81.752464,10.495038,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.626466,0.004,0.179,0,9.2e-4,0
2382,3.8621,0.0319,0.158,0.051428,4.967,1.232,0.174,6.045,27.176,158.154,0,3511.082,269.28516,477.2996,0.308,0.041,0.058,23.454708,403.90081,35.529004,0.0602,0.834176,83.437796,81.754008,10.495236,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.625352,0.004,0.179,0,9.2e-4,0
2383,3.8621,0.0319,0.158,0.051432,4.967,1.232,0.174,6.045,27.178,158.16,0,3511.082,269.29426,477.2996,0.308,0.041,0.058,23.455151999999998,403.90845,35.529676,0.0602,0.834194,83.439374,81.755552,10.495434,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.624238,0.004,0.179,0,9.2e-4,0
2384,3.8621,0.0319,0.158,0.051436,4.967,1.232,0.174,6.045,27.18,158.166,0,3511.082,269.30337,477.2996,0.308,0.041,0.058,23.455596,403.9161,35.530348,0.0602,0.834212,83.440952,81.757096,10.495632,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.623124,0.004,0.179,0,9.2e-4,0
2385,3.8621,0.0319,0.158,0.05144,4.968,1.232,0.174,6.046,27.182,158.172,0,3511.082,269.31248,477.2996,0.308,0.041,0.058,23.45604,403.92374,35.53102,0.0602,0.83423,83.44253,81.75864,10.49583,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.62201,0.004,0.179,0,9.2e-4,0
2386,3.8621,0.0319,0.158,0.051444,4.968,1.232,0.174,6.046,27.184,158.178,0,3511.082,269.32159,477.2996,0.308,0.041,0.058,23.456484,403.93138,35.531692,0.0602,0.834248,83.444108,81.760184,10.496028,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.620896,0.004,0.18,0,9.2e-4,0
2387,3.8621,0.0319,0.158,0.051448,4.968,1.232,0.174,6.047,27.186,158.184,0,3511.082,269.3307,477.2996,0.308,0.041,0.058,23.456928,403.93903,35.532364,0.0602,0.834266,83.445686,81.761728,10.496226,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.619782,0.004,0.18,0,9.2e-4,0
2388,3.8621,0.0319,0.158,0.051452,4.969,1.232,0.174,6.047,27.188,158.19,0,3511.082,269.3398,477.2996,0.308,0.041,0.058,23.457372,403.94667,35.533036,0.0602,0.834284,83.447264,81.763272,10.496424,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.618668,0.004,0.18,0,9.2e-4,0
2389,3.8621,0.0319,0.158,0.051456,4.969,1.232,0.174,6.048,27.189,158.195,0,3511.082,269.34891,477.2996,0.308,0.041,0.058,23.457816,403.95432,35.533708,0.0602,0.834302,83.448842,81.764816,10.496622,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.617554,0.004,0.18,0,9.2e-4,0
2390,3.8621,0.0319,0.158,0.05146,4.969,1.232,0.175,6.048,27.191,158.201,0,3511.082,269.35802,477.2996,0.308,0.041,0.058,23.45826,403.96196,35.53438,0.0602,0.83432,83.45042,81.76636,10.49682,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.61644,0.004,0.18,0,9.2e-4,0
2391,3.8621,0.0319,0.158,0.051464,4.97,1.232,0.175,6.048,27.193,158.207,0,3511.082,269.36713,477.2996,0.308,0.041,0.058,23.458704,403.9696,35.535052,0.0602,0.834338,83.451998,81.767904,10.497018,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.615326,0.004,0.18,0,9.2e-4,0
2392,3.8621,0.0319,0.158,0.051468,4.97,1.232,0.175,6.049,27.195,158.213,0,3511.082,269.37624,477.2996,0.308,0.041,0.058,23.459148,403.97725,35.535724,0.0602,0.834356,83.453576,81.769448,10.497216,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.614212,0.004,0.18,0,9.2e-4,0
2393,3.8621,0.0319,0.158,0.051472,4.971,1.233,0.175,6.049,27.197,158.219,0,3511.082,269.38534,477.2996,0.308,0.041,0.058,23.459592,403.98489,35.536396,0.0602,0.834374,83.455154,81.770992,10.497414,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.613098,0.004,0.18,0,9.2e-4,0
2394,3.8621,0.0319,0.158,0.051476,4.971,1.233,0.175,6.05,27.199,158.225,0,3511.082,269.39445,477.2996,0.308,0.041,0.058,23.460036,403.99254,35.537068,0.0602,0.834392,83.456732,81.772536,10.497612,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.611984,0.004,0.18,0,9.2e-4,0
2395,3.8621,0.0319,0.158,0.05148,4.971,1.233,0.175,6.05,27.201,158.231,0,3511.082,269.40356,477.2996,0.308,0.041,0.058,23.46048,404.00018,35.53774,0.0602,0.83441,83.45831,81.77408,10.49781,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.61087,0.004,0.18,0,9.2e-4,0
2396,3.8621,0.0319,0.158,0.051484,4.972,1.233,0.175,6.05,27.203,158.237,0,3511.082,269.41267,477.2996,0.308,0.041,0.058,23.460924,404.00782,35.538412,0.0602,0.834428,83.459888,81.775624,10.498008,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.609756,0.004,0.18,0,9.2e-4,0
2397,3.8621,0.0319,0.158,0.051488,4.972,1.233,0.175,6.051,27.204,158.242,0,3511.082,269.42178,477.2996,0.308,0.041,0.058,23.461368,404.01547,35.539084,0.0602,0.834446,83.461466,81.777168,10.498206,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.608642,0.004,0.18,0,9.2e-4,0
2398,3.8621,0.0319,0.158,0.051492,4.972,1.233,0.175,6.051,27.206,158.248,0,3511.082,269.43088,477.2996,0.308,0.041,0.058,23.461812,404.02311,35.539756,0.0602,0.834464,83.463044,81.778712,10.498404,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.607528,0.004,0.18,0,9.2e-4,0
2399,3.8621,0.0319,0.158,0.051496,4.973,1.233,0.175,6.052,27.208,158.254,0,3511.082,269.43999,477.2996,0.308,0.041,0.058,23.462256,404.03076,35.540428,0.0602,0.834482,83.464622,81.780256,10.498602,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.606414,0.004,0.18,0,9.2e-4,0
2400,3.8621,0.0319,0.158,0.0515,4.973,1.233,0.175,6.052,27.21,158.26,0,3511.082,269.4491,477.2996,0.308,0.041,0.058,23.4627,404.0384,35.5411,0.0602,0.8345,83.4662,81.7818,10.4988,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.6053,0.004,0.18,0,9.2e-4,0
2401,3.8621,0.0319,0.158,0.0515,4.973,1.233,0.175,6.053,27.212,158.265,0,3511.082,269.45702,477.2996,0.308,0.041,0.058,23.463086,404.04505,35.541686,0.060202,0.834514,83.467576,81.783148,10.498972,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.604434,0.004,0.18,0,9.2e-4,0
2402,3.8621,0.0319,0.158,0.0515,4.974,1.233,0.175,6.053,27.214,158.271,0,3511.082,269.46495,477.2996,0.308,0.041,0.058,23.463472,404.0517,35.542272,0.060204,0.834528,83.468952,81.784496,10.499144,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.603568,0.004,0.18,0,9.2e-4,0
2403,3.8621,0.0319,0.158,0.0515,4.974,1.233,0.175,6.053,27.215,158.277,0,3511.082,269.47287,477.2996,0.308,0.041,0.058,23.463858,404.05835,35.542858,0.060206,0.834542,83.470328,81.785844,10.499316,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.602702,0.004,0.18,0,9.2e-4,0
2404,3.8621,0.0319,0.158,0.0515,4.974,1.233,0.175,6.054,27.217,158.282,0,3511.082,269.4808,477.2996,0.308,0.041,0.058,23.464244,404.065,35.543444,0.060208,0.834556,83.471704,81.787192,10.499488,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.601836,0.004,0.18,0,9.2e-4,0
2405,3.8621,0.0319,0.158,0.0515,4.975,1.234,0.175,6.054,27.219,158.288,0,3511.082,269.48872,477.2996,0.308,0.041,0.058,23.46463,404.07165,35.54403,0.06021,0.83457,83.47308,81.78854,10.49966,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.60097,0.004,0.18,0,9.2e-4,0
2406,3.8621,0.0319,0.158,0.0515,4.975,1.234,0.175,6.055,27.221,158.294,0,3511.082,269.49664,477.2996,0.308,0.041,0.058,23.465016,404.0783,35.544616,0.060212,0.834584,83.474456,81.789888,10.499832,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.600104,0.004,0.18,0,9.2e-4,0
2407,3.8621,0.0319,0.158,0.0515,4.975,1.234,0.175,6.055,27.223,158.299,0,3511.082,269.50457,477.2996,0.308,0.041,0.058,23.465402,404.08495,35.545202,0.060214,0.834598,83.475832,81.791236,10.500004,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.599238,0.004,0.18,0,9.2e-4,0
